,INSKUDD,UTLAN,PURRING_ANTALL_12MND,ALDER,KJONN,HAR_MOBIL,LONNSOMHET_PER_MND_TYPE
36293,27.0,0.0,0,40,1,1,Good
36294,54.0,2278.0,0,40,1,1,Good
36295,52.0,2270.0,0,40,1,1,Good
36296,1.0,0.0,0,40,0,1,Good
36297,0.0,0.0,0,40,0,1,Good
36298,190.53660414718664,422.60150706781803,0,40,1,1,Good
36299,190.53660414718664,422.60150706781803,0,40,1,1,Good
36300,8.0,0.0,0,39,0,1,Good
36301,9.0,0.0,0,39,0,1,Good
36302,141.0,3525.0,0,38,0,1,Good
36303,138.0,3516.0,0,38,0,1,Good
36304,0.0,0.0,0,38,0,1,Good
36305,0.0,0.0,0,38,0,1,Good
36306,26.0,1346.0,1,36,1,1,Good
36307,35.0,1341.0,1,36,1,1,Good
36308,0.0,0.0,1,34,1,0,Good
36309,0.0,0.0,1,34,1,0,Bad
36310,12.0,1181.0,0,34,0,1,Good
36311,6.0,1178.0,0,34,0,1,Good
36312,0.0,479.0,0,33,0,1,Good
36313,0.0,479.0,0,33,0,1,Good
36314,229.0,941.0,0,33,1,1,Good
36315,210.0,939.0,0,33,1,1,Good
36316,30.0,0.0,0,30,0,1,Good
36317,9.0,0.0,0,30,0,1,Good
36318,245.0,0.0,0,29,1,1,Bad
36319,246.0,0.0,0,29,1,1,Bad
36320,5.0,0.0,1,28,0,1,Good
36321,4.0,0.0,1,28,0,1,Good
36322,7.0,0.0,0,28,0,1,Good
36323,6.0,0.0,0,28,0,1,Good
36324,74.0,0.0,0,28,0,1,Good
36325,63.0,0.0,0,28,0,1,Good
36326,0.0,0.0,0,25,1,1,Good
36327,3.0,0.0,0,25,1,1,Good
36328,7.0,0.0,0,25,0,1,Good
36329,2.0,0.0,0,25,0,1,Good
36330,8.0,0.0,0,25,0,1,Good
36331,13.0,0.0,0,25,0,1,Good
36332,79.0,48.0,0,24,0,1,Good
36333,70.0,46.0,0,24,0,1,Good
36334,14.0,0.0,0,22,1,1,Good
36335,7.0,0.0,0,22,1,1,Good
36336,4.0,0.0,0,21,0,1,Good
36337,2.0,0.0,0,21,0,1,Good
36338,5.0,0.0,0,19,1,1,Good
36339,5.0,0.0,0,19,1,1,Good
36340,2.0,0.0,0,18,1,1,Good
36341,2.0,0.0,0,18,1,1,Good
36342,21.0,0.0,0,16,0,0,Good
36343,21.0,0.0,0,16,0,0,Good
36344,21.0,0.0,0,11,1,0,Good
36345,21.0,0.0,0,11,1,0,Good
36346,42.0,0.0,0,9,0,0,Good
36347,42.0,0.0,0,9,0,0,Good
36348,16.0,0.0,0,7,1,1,Good
36349,17.0,0.0,0,7,1,1,Good
36350,6.0,0.0,0,4,1,0,Good
36351,6.0,0.0,0,4,1,0,Good
36352,1093.0,0.0,0,90,1,1,Good
36353,1201.0,0.0,0,90,1,1,Good
36354,207.0,0.0,0,84,1,1,Good
36355,212.0,0.0,0,84,1,1,Good
36356,510.0,0.0,0,83,0,0,Good
36357,515.0,0.0,0,83,0,0,Good
36358,300.0,0.0,0,81,1,1,Good
36359,293.0,0.0,0,81,1,1,Good
36360,1090.0,0.0,0,79,0,1,Good
36361,1053.0,0.0,0,79,0,1,Good
36362,18.0,0.0,0,74,0,1,Good
36363,17.0,0.0,0,74,0,1,Good
36364,127.0,1622.0,0,74,1,1,Good
36365,125.0,1617.0,0,74,1,1,Good
36366,199.0,0.0,0,74,1,1,Good
36367,211.0,0.0,0,74,1,1,Good
36368,210.0,0.0,0,72,0,1,Good
36369,209.0,0.0,0,72,0,1,Good
36370,24.0,0.0,0,70,0,1,Good
36371,21.0,0.0,0,70,0,1,Good
36372,74.0,47.0,0,67,0,1,Good
36373,73.0,46.0,0,67,0,1,Good
36374,21.0,1747.0,0,63,0,1,Good
36375,30.0,1741.0,0,63,0,1,Good
36376,192.0,0.0,0,63,0,1,Good
36377,165.0,0.0,0,63,0,1,Good
36378,30.0,1014.0,0,61,1,1,Good
36379,34.0,1011.0,0,61,1,1,Good
36380,8.0,0.0,0,60,1,1,Good
36381,7.0,0.0,0,60,1,1,Good
36382,0.0,0.0,0,57,0,1,Good
36383,0.0,0.0,0,57,0,1,Good
36384,866.0,263.0,0,57,1,1,Good
36385,868.0,262.0,0,57,1,1,Good
36386,0.0,69.0,0,56,0,1,Good
36387,0.0,84.0,0,56,0,1,Good
36388,1.0,678.0,0,56,0,1,Bad
36389,0.0,673.0,0,56,0,1,Bad
36390,0.0,0.0,0,55,1,1,Good
36391,0.0,0.0,0,55,1,1,Good
36392,202.0,0.0,0,55,0,1,Good
36393,200.0,0.0,0,55,0,1,Good
36394,531.0,1025.0,0,54,1,1,Good
36395,463.0,1020.0,0,54,1,1,Good
36396,81.0,14.0,0,52,0,1,Good
36397,68.0,0.0,0,52,0,1,Good
36398,1099.0,1770.0,0,51,1,1,Good
36399,1058.0,1765.0,0,51,1,1,Good
36400,190.53660414718664,422.60150706781803,0,50,0,0,Good
36401,190.53660414718664,422.60150706781803,0,50,0,0,Good
36402,436.0,1285.0,0,48,1,1,Good
36403,570.0,885.0,0,48,1,1,Good
36404,20.0,5456.0,0,48,0,1,Good
36405,248.0,5471.0,0,48,0,1,Good
36406,110.0,0.0,0,47,0,1,Good
36407,107.0,0.0,0,47,0,1,Good
36408,25.0,10309.0,6,47,1,1,Good
36409,33.0,10295.0,7,47,1,1,Good
36410,190.53660414718664,422.60150706781803,0,46,1,1,Good
36411,36.0,1790.0,0,46,1,1,Good
36412,29.0,1779.0,0,46,1,1,Good
36413,117.0,1544.0,0,45,1,1,Good
36414,116.0,1542.0,0,45,1,1,Good
36415,190.53660414718664,422.60150706781803,0,45,0,1,Good
36416,190.53660414718664,422.60150706781803,0,45,0,1,Good
36417,52.0,0.0,0,44,0,1,Good
36418,52.0,0.0,0,44,0,1,Good
36419,2.0,0.0,0,44,1,1,Good
36420,2.0,0.0,0,44,1,1,Good
36421,32.0,1044.0,0,43,1,1,Good
36422,63.0,1039.0,0,43,1,1,Good
36423,190.53660414718664,422.60150706781803,0,40,1,0,Good
36424,190.53660414718664,422.60150706781803,0,40,1,0,Good
36425,430.0,0.0,0,40,1,1,Good
36426,436.0,0.0,0,40,1,1,Good
36427,0.0,993.0,0,38,0,1,Good
36428,0.0,988.0,0,38,0,1,Good
36429,360.0,2171.0,0,37,1,1,Good
36430,344.0,2167.0,0,37,1,1,Good
36431,190.53660414718664,422.60150706781803,0,37,0,1,Good
36432,190.53660414718664,422.60150706781803,0,37,0,1,Good
36433,23.0,0.0,0,35,1,1,Good
36434,17.0,0.0,0,35,1,1,Good
36435,666.0,0.0,1,34,1,1,Good
36436,682.0,0.0,1,34,1,1,Good
36437,132.0,2225.0,0,34,1,1,Good
36438,130.0,2221.0,0,34,1,1,Good
36439,0.0,0.0,0,32,1,1,Bad
36440,0.0,0.0,0,32,1,1,Bad
36441,2.0,0.0,0,29,0,1,Good
36442,3.0,0.0,0,29,0,1,Good
36443,309.0,1562.0,0,29,1,1,Good
36444,284.0,1558.0,0,29,1,1,Good
36445,225.0,2477.0,0,28,0,1,Good
36446,224.0,2472.0,0,28,0,1,Good
36447,39.0,0.0,0,28,0,1,Good
36448,32.0,0.0,0,28,0,1,Good
36449,117.0,569.0,0,27,1,1,Good
36450,119.0,567.0,0,27,1,1,Good
36451,86.0,0.0,0,26,0,1,Good
36452,74.0,0.0,0,26,0,1,Good
36453,2.0,0.0,0,26,0,1,Good
36454,2.0,0.0,0,26,0,1,Good
36455,228.0,0.0,0,25,1,1,Good
36456,242.0,0.0,0,25,1,1,Good
36457,158.0,2600.0,0,24,0,1,Good
36458,171.0,2600.0,0,24,0,1,Good
36459,2.0,0.0,0,17,1,1,Good
36460,5.0,0.0,0,18,1,1,Good
36461,1.0,0.0,0,14,0,0,Good
36462,2.0,0.0,0,15,0,0,Good
36463,22.0,0.0,0,12,0,1,Good
36464,22.0,0.0,0,13,0,1,Good
36465,5.0,0.0,0,5,1,0,Good
36466,5.0,0.0,0,6,1,0,Good
36467,12.0,0.0,0,3,0,0,Good
36468,16.0,0.0,0,4,0,0,Good
36469,0.0,0.0,0,2,0,0,Good
36470,0.0,0.0,0,3,0,0,Good
36471,59.0,0.0,0,93,0,0,Good
36472,59.0,0.0,0,94,0,0,Good
36473,76.0,0.0,0,89,0,0,Good
36474,54.0,0.0,0,90,0,0,Good
36475,326.0,0.0,0,82,1,1,Good
36476,332.0,0.0,0,83,1,1,Good
36477,131.0,0.0,0,80,1,1,Good
36478,140.0,0.0,0,81,1,1,Good
36479,1345.0,0.0,0,77,1,1,Good
36480,1349.0,0.0,0,78,1,1,Good
36481,142.0,0.0,0,77,0,0,Good
36482,141.0,0.0,0,78,0,0,Good
36483,0.0,0.0,0,76,1,0,Good
36484,0.0,0.0,0,77,1,0,Good
36485,456.0,0.0,0,73,0,1,Good
36486,448.0,0.0,0,74,0,1,Good
36487,190.53660414718664,422.60150706781803,0,69,1,0,Good
36488,190.53660414718664,422.60150706781803,0,70,1,0,Good
36489,190.53660414718664,422.60150706781803,0,67,1,0,Good
36490,190.53660414718664,422.60150706781803,0,68,1,0,Good
36491,131.0,3.0,0,67,0,1,Good
36492,130.0,1.0,0,68,0,1,Good
36493,58.0,0.0,0,65,1,1,Good
36494,48.0,0.0,0,66,1,1,Good
36495,87.0,0.0,0,61,0,1,Good
36496,84.0,0.0,0,62,0,1,Good
36497,0.0,0.0,0,60,0,1,Good
36498,0.0,0.0,0,61,0,1,Good
36499,190.53660414718664,422.60150706781803,0,59,0,0,Good
36500,190.53660414718664,422.60150706781803,0,60,0,0,Good
36501,0.0,0.0,0,58,0,1,Good
36502,0.0,0.0,0,59,0,1,Good
36503,12.0,393.0,1,58,1,1,Good
36504,12.0,384.0,1,51,1,1,Good
36505,0.0,0.0,0,57,0,1,Good
36506,0.0,0.0,0,58,0,1,Bad
36507,190.53660414718664,422.60150706781803,0,57,1,1,Good
36508,190.53660414718664,422.60150706781803,0,58,1,1,Good
36509,1625.0,1583.0,0,56,0,1,Good
36510,1506.0,1580.0,0,57,0,1,Good
36511,158.0,300.0,0,55,1,1,Good
36512,154.0,291.0,0,56,1,1,Good
36513,7.0,1078.0,0,54,0,1,Good
36514,6.0,1074.0,0,55,0,1,Good
36515,0.0,2954.0,9,52,1,1,Good
36516,0.0,2954.0,8,53,1,1,Good
36517,0.0,0.0,0,52,0,1,Good
36518,0.0,0.0,0,53,0,1,Good
36519,101.0,1976.0,0,51,1,1,Good
36520,89.0,1972.0,0,52,1,1,Good
36521,190.53660414718664,422.60150706781803,0,50,1,0,Good
36522,190.53660414718664,422.60150706781803,0,51,1,0,Good
36523,190.53660414718664,422.60150706781803,0,49,1,1,Good
36524,190.53660414718664,422.60150706781803,0,50,1,1,Good
36525,24.0,0.0,0,49,1,1,Good
36526,27.0,0.0,0,50,1,1,Good
36527,268.0,0.0,0,48,0,1,Good
36528,270.0,0.0,0,49,0,1,Good
36529,190.53660414718664,422.60150706781803,0,48,1,0,Good
36530,190.53660414718664,422.60150706781803,0,49,1,0,Good
36531,2.0,0.0,0,47,0,1,Good
36532,4.0,0.0,0,48,0,1,Good
36533,190.53660414718664,422.60150706781803,0,47,1,0,Good
36534,190.53660414718664,422.60150706781803,0,48,1,0,Good
36535,190.53660414718664,422.60150706781803,0,46,0,1,Good
36536,190.53660414718664,422.60150706781803,0,47,0,1,Good
36537,33.0,0.0,0,46,0,1,Good
36538,35.0,0.0,0,47,0,1,Good
36539,190.53660414718664,422.60150706781803,0,46,0,0,Good
36540,190.53660414718664,422.60150706781803,0,47,0,0,Good
36541,20.0,947.0,0,45,1,1,Good
36542,21.0,944.0,0,46,1,1,Good
36543,190.53660414718664,422.60150706781803,0,45,0,0,Good
36544,190.53660414718664,422.60150706781803,0,46,0,0,Good
36545,95.0,553.0,0,45,0,1,Good
36546,97.0,549.0,0,46,0,1,Good
36547,30.0,0.0,0,45,0,1,Good
36548,22.0,0.0,0,46,0,1,Good
36549,11.0,0.0,0,44,0,1,Good
36550,9.0,0.0,0,45,0,1,Good
36551,110.0,598.0,0,44,1,1,Good
36552,100.0,593.0,0,45,1,1,Good
36553,38.0,1554.0,0,43,1,1,Good
36554,18.0,1549.0,0,44,1,1,Good
36555,10.0,1213.0,1,43,0,1,Good
36556,13.0,1202.0,1,44,0,1,Good
36557,28.0,1822.0,0,43,0,1,Good
36558,31.0,1817.0,0,44,0,1,Good
36559,0.0,243.0,0,42,1,1,Good
36560,2.0,295.0,0,43,1,1,Good
36561,2.0,0.0,0,41,0,1,Good
36562,3.0,0.0,0,42,0,1,Good
36563,16.0,3874.0,0,40,1,1,Good
36564,13.0,3866.0,0,41,1,1,Good
36565,10.0,6539.0,0,40,0,1,Good
36566,14.0,6526.0,0,41,0,1,Good
36567,54.0,1488.0,0,38,0,1,Good
36568,51.0,1485.0,0,39,0,1,Good
36569,8.0,0.0,0,37,0,1,Good
36570,7.0,0.0,0,38,0,1,Good
36571,15.0,0.0,0,37,0,1,Good
36572,10.0,0.0,0,38,0,1,Good
36573,54.0,3060.0,0,36,0,1,Good
36574,55.0,3060.0,0,37,0,1,Good
36575,18.0,3185.0,0,36,0,1,Good
36576,18.0,3178.0,0,37,0,1,Good
36577,94.0,2475.0,0,36,1,1,Good
36578,217.0,2455.0,0,37,1,1,Good
36579,281.0,0.0,0,35,0,1,Good
36580,275.0,0.0,0,36,0,1,Good
36581,0.0,0.0,0,34,1,1,Good
36582,0.0,0.0,0,35,1,1,Good
36583,12.0,1745.0,0,33,1,1,Good
36584,0.0,1742.0,0,34,1,1,Good
36585,0.0,0.0,0,32,1,1,Good
36586,0.0,0.0,0,33,1,1,Good
36587,0.0,0.0,0,30,1,1,Good
36588,0.0,0.0,0,31,1,1,Good
36589,18.0,3061.0,0,30,1,1,Good
36590,33.0,3061.0,0,31,1,1,Good
36591,190.53660414718664,422.60150706781803,0,29,1,0,Good
36592,190.53660414718664,422.60150706781803,0,30,1,0,Good
36593,328.0,2998.0,0,28,1,1,Good
36594,305.0,2990.0,0,29,1,1,Good
36595,38.0,0.0,0,27,0,1,Good
36596,19.0,0.0,0,28,0,1,Good
36597,43.0,0.0,0,26,0,1,Good
36598,43.0,0.0,0,27,0,1,Good
36599,0.0,0.0,0,24,1,1,Bad
36600,0.0,0.0,0,25,1,1,Bad
36601,0.0,0.0,0,24,0,0,Bad
36602,0.0,0.0,0,25,0,0,Bad
36603,17.0,0.0,0,17,0,0,Good
36604,17.0,0.0,0,17,0,0,Good
36605,1.0,0.0,0,16,0,1,Good
36606,1.0,0.0,0,16,0,1,Good
36607,45.0,0.0,0,2,1,0,Good
36608,46.0,0.0,0,2,1,0,Good
36609,16.0,0.0,0,2,1,0,Good
36610,16.0,0.0,0,2,1,0,Good
36611,6.0,0.0,0,2,0,1,Good
36612,6.0,0.0,0,2,0,1,Good
36613,1358.0,0.0,0,88,0,0,Good
36614,1360.0,0.0,0,88,0,0,Good
36615,660.0,0.0,0,80,1,1,Good
36616,658.0,0.0,0,80,1,1,Good
36617,1696.0,0.0,0,79,0,1,Good
36618,1711.0,0.0,0,79,0,1,Good
36619,11.0,0.0,0,70,0,1,Good
36620,13.0,0.0,0,70,0,1,Good
36621,185.0,0.0,0,69,0,1,Good
36622,185.0,0.0,0,69,0,1,Good
36623,37.0,321.0,0,67,0,1,Good
36624,29.0,320.0,0,67,0,1,Good
36625,31.0,0.0,0,66,0,1,Good
36626,53.0,0.0,0,66,0,1,Good
36627,549.0,0.0,0,64,0,1,Good
36628,549.0,0.0,0,64,0,1,Good
36629,59.0,0.0,0,61,0,1,Good
36630,56.0,0.0,0,61,0,1,Good
36631,176.0,423.0,0,60,0,1,Good
36632,164.0,423.0,0,60,0,1,Good
36633,190.53660414718664,422.60150706781803,0,58,0,0,Good
36634,190.53660414718664,422.60150706781803,0,58,0,0,Good
36635,553.0,0.0,0,55,1,1,Good
36636,546.0,0.0,0,55,1,1,Good
36637,165.0,0.0,0,53,0,1,Good
36638,157.0,0.0,0,53,0,1,Good
36639,127.0,0.0,0,52,0,1,Good
36640,119.0,0.0,0,52,0,1,Good
36641,92.0,2523.0,0,52,0,1,Bad
36642,81.0,2517.0,0,52,0,1,Bad
36643,243.0,469.0,0,50,1,1,Good
36644,250.0,463.0,0,50,1,1,Good
36645,33.0,0.0,0,50,0,1,Good
36646,30.0,0.0,0,50,0,1,Good
36647,50.0,1153.0,0,50,0,1,Good
36648,57.0,1150.0,0,50,0,1,Good
36649,190.53660414718664,422.60150706781803,0,50,0,0,Good
36650,190.53660414718664,422.60150706781803,0,50,0,0,Good
36651,1.0,0.0,1,48,0,1,Good
36652,2.0,0.0,1,48,0,1,Good
36653,0.0,0.0,0,48,0,1,Good
36654,0.0,0.0,0,48,0,1,Good
36655,898.0,0.0,0,47,1,1,Good
36656,917.0,0.0,0,47,1,1,Good
36657,6.0,0.0,0,47,0,1,Good
36658,6.0,0.0,0,47,0,1,Good
36659,23.0,908.0,0,47,1,1,Good
36660,8.0,905.0,0,47,1,1,Good
36661,22.0,0.0,0,44,1,1,Good
36662,22.0,0.0,0,44,1,1,Good
36663,73.0,2304.0,0,43,0,1,Good
36664,67.0,2299.0,0,43,0,1,Good
36665,23.0,1286.0,0,43,1,1,Good
36666,24.0,1293.0,0,43,1,1,Good
36667,9.0,475.0,0,41,1,1,Good
36668,7.0,470.0,0,41,1,1,Good
36669,190.53660414718664,422.60150706781803,0,38,1,0,Good
36670,190.53660414718664,422.60150706781803,0,38,1,0,Good
36671,15.0,2432.0,0,36,1,1,Good
36672,9.0,2427.0,0,36,1,1,Good
36673,0.0,0.0,0,36,0,1,Good
36674,1.0,0.0,0,36,0,1,Good
36675,406.0,1605.0,0,36,0,1,Good
36676,279.0,1600.0,0,36,0,1,Good
36677,44.0,38.0,0,35,1,1,Good
36678,42.0,42.0,0,35,1,1,Good
36679,0.0,0.0,0,34,0,1,Good
36680,15.0,0.0,0,34,0,1,Good
36681,326.0,3764.0,0,33,0,1,Good
36682,317.0,4519.0,0,33,0,1,Good
36683,46.0,0.0,0,32,0,1,Good
36684,47.0,0.0,0,32,0,1,Good
36685,75.0,0.0,0,32,0,1,Good
36686,147.0,0.0,0,32,0,1,Good
36687,285.0,0.0,0,30,0,1,Good
36688,297.0,0.0,0,30,0,1,Bad
36689,216.0,3870.0,0,26,1,1,Good
36690,216.0,3862.0,0,26,1,1,Good
36691,5.0,2100.0,0,25,1,1,Good
36692,4.0,2100.0,0,25,1,1,Good
36693,0.0,0.0,0,24,1,1,Good
36694,0.0,0.0,0,24,1,1,Good
36695,4.0,1699.0,0,23,1,1,Good
36696,0.0,1696.0,0,23,1,1,Good
36697,164.0,0.0,0,21,1,1,Good
36698,147.0,0.0,0,21,1,1,Bad
36699,160.0,0.0,0,21,0,1,Good
36700,162.0,0.0,0,21,0,1,Bad
36701,34.0,0.0,0,20,0,1,Good
36702,35.0,0.0,0,20,0,1,Good
36703,479.0,0.0,0,19,1,1,Good
36704,488.0,0.0,0,19,1,1,Good
36705,122.0,0.0,0,14,0,1,Good
36706,125.0,0.0,0,14,0,1,Good
36707,0.0,0.0,0,14,1,1,Bad
36708,0.0,0.0,0,14,1,1,Bad
36709,139.0,0.0,0,9,1,0,Good
36710,139.0,0.0,0,9,1,0,Good
36711,6.0,0.0,0,9,1,0,Good
36712,7.0,0.0,0,9,1,0,Good
36713,69.0,0.0,0,91,0,1,Good
36714,79.0,0.0,0,91,0,1,Good
36715,30.0,14.0,0,76,0,1,Good
36716,20.0,20.0,0,76,0,1,Good
36717,616.0,0.0,0,76,1,0,Good
36718,628.0,0.0,0,76,1,0,Good
36719,14.0,0.0,0,75,1,0,Good
36720,14.0,0.0,0,75,1,0,Good
36721,329.0,0.0,0,74,1,1,Good
36722,338.0,0.0,0,74,1,1,Good
36723,361.0,0.0,0,70,0,1,Good
36724,371.0,0.0,0,70,0,1,Good
36725,628.0,0.0,0,70,0,1,Good
36726,624.0,0.0,0,70,0,1,Good
36727,19.0,433.0,0,67,1,1,Good
36728,8.0,470.0,0,67,1,1,Good
36729,0.0,0.0,0,63,0,1,Good
36730,423.0,1319.0,0,63,0,1,Good
36731,421.0,1308.0,0,63,0,1,Good
36732,519.0,0.0,0,61,1,1,Good
36733,519.0,0.0,0,61,1,1,Good
36734,190.53660414718664,422.60150706781803,0,61,0,1,Good
36735,190.53660414718664,422.60150706781803,0,61,0,1,Good
36736,228.0,0.0,0,61,0,1,Good
36737,228.0,0.0,0,61,0,1,Good
36738,1.0,0.0,0,61,1,1,Good
36739,1.0,0.0,0,61,1,1,Good
36740,29.0,0.0,0,60,0,1,Good
36741,38.0,0.0,0,60,0,1,Good
36742,19.0,0.0,0,60,1,1,Good
36743,25.0,0.0,0,60,1,1,Good
36744,40.0,0.0,0,60,1,1,Good
36745,39.0,0.0,0,60,1,1,Good
36746,27.0,100.0,0,57,1,1,Good
36747,17.0,79.0,0,57,1,1,Good
36748,0.0,0.0,0,57,0,1,Good
36749,0.0,0.0,0,57,0,1,Good
36750,0.0,0.0,0,56,1,1,Good
36751,0.0,0.0,0,56,1,1,Good
36752,0.0,0.0,0,55,1,1,Bad
36753,0.0,0.0,0,55,1,1,Bad
36754,246.0,496.0,0,54,0,1,Good
36755,272.0,495.0,0,54,0,1,Good
36756,105.0,1313.0,0,53,1,1,Good
36757,117.0,1313.0,0,53,1,1,Good
36758,0.0,0.0,0,52,0,1,Good
36759,0.0,0.0,0,52,0,1,Good
36760,0.0,0.0,0,48,1,1,Good
36761,0.0,0.0,0,48,1,1,Good
36762,35.0,0.0,0,48,0,1,Good
36763,27.0,0.0,0,48,0,1,Good
36764,0.0,6643.0,0,46,1,1,Good
36765,0.0,6621.0,0,46,1,1,Good
36766,190.53660414718664,422.60150706781803,0,45,0,1,Good
36767,190.53660414718664,422.60150706781803,0,45,0,1,Good
36768,0.0,0.0,0,45,1,1,Good
36769,0.0,0.0,0,45,1,1,Good
36770,0.0,0.0,0,44,1,1,Bad
36771,0.0,0.0,0,44,1,1,Bad
36772,0.0,0.0,0,42,1,1,Bad
36773,0.0,0.0,0,42,1,1,Bad
36774,43.0,5526.0,0,39,1,1,Bad
36775,28.0,5515.0,0,39,1,1,Bad
36776,10.0,2695.0,0,38,0,1,Good
36777,24.0,2695.0,0,38,0,1,Good
36778,0.0,0.0,0,35,1,1,Good
36779,0.0,0.0,0,35,1,1,Good
36780,190.53660414718664,422.60150706781803,0,35,0,0,Good
36781,190.53660414718664,422.60150706781803,0,35,0,0,Good
36782,122.0,1546.0,0,35,1,1,Good
36783,133.0,1541.0,0,35,1,1,Good
36784,119.0,3992.0,0,33,0,1,Good
36785,78.0,3980.0,0,33,0,1,Good
36786,33.0,0.0,0,31,1,1,Good
36787,33.0,0.0,0,31,1,1,Good
36788,16.0,0.0,0,31,0,1,Good
36789,14.0,0.0,0,31,0,1,Good
36790,117.0,3636.0,0,29,0,1,Good
36791,106.0,3629.0,0,29,0,1,Good
36792,27.0,0.0,0,27,1,1,Good
36793,27.0,0.0,0,27,1,1,Good
36794,5.0,0.0,0,27,1,1,Good
36795,0.0,0.0,0,27,1,1,Good
36796,15.0,0.0,0,27,0,1,Good
36797,6.0,0.0,0,27,0,1,Good
36798,3.0,0.0,0,26,1,1,Good
36799,3.0,0.0,0,26,1,1,Good
36800,11.0,0.0,0,24,0,1,Good
36801,9.0,0.0,0,24,0,1,Good
36802,164.0,1962.0,0,24,1,1,Good
36803,161.0,1958.0,0,24,1,1,Bad
36804,16.0,0.0,0,22,0,1,Good
36805,18.0,0.0,0,22,0,1,Good
36806,5.0,0.0,0,22,0,1,Good
36807,4.0,0.0,0,22,0,1,Good
36808,0.0,0.0,0,21,1,1,Good
36809,3.0,0.0,0,21,1,1,Good
36810,0.0,0.0,0,20,1,1,Good
36811,0.0,0.0,0,20,1,1,Good
36812,13.0,0.0,0,19,1,1,Good
36813,13.0,0.0,0,19,1,1,Good
36814,0.0,0.0,0,17,1,0,Good
36815,0.0,0.0,0,17,1,0,Good
36816,13.0,0.0,0,15,1,1,Good
36817,10.0,0.0,0,15,1,1,Good
36818,182.0,0.0,0,7,0,0,Good
36819,184.0,0.0,0,7,0,0,Good
36820,36.0,0.0,0,4,1,0,Good
36821,36.0,0.0,0,4,1,0,Good
36822,14.0,0.0,0,2,1,0,Good
36823,14.0,0.0,0,2,1,0,Good
36824,0.0,0.0,0,2,0,0,Bad
36825,1.0,0.0,0,2,0,0,Good
36826,615.0,0.0,0,92,1,0,Good
36827,1142.0,0.0,0,84,1,1,Good
36828,1149.0,0.0,0,84,1,1,Good
36829,41.0,0.0,0,84,0,1,Good
36830,36.0,0.0,0,84,0,1,Good
36831,190.53660414718664,422.60150706781803,0,77,1,1,Good
36832,190.53660414718664,422.60150706781803,0,77,1,1,Good
36833,1347.0,1000.0,0,77,0,1,Good
36834,338.0,1000.0,0,77,0,1,Good
36835,355.0,0.0,0,76,0,1,Good
36836,360.0,0.0,0,76,0,1,Good
36837,190.53660414718664,422.60150706781803,0,73,1,1,Good
36838,190.53660414718664,422.60150706781803,0,73,1,1,Good
36839,190.53660414718664,422.60150706781803,0,72,1,0,Good
36840,190.53660414718664,422.60150706781803,0,72,1,0,Good
36841,30.0,330.0,0,71,1,0,Good
36842,34.0,328.0,0,71,1,0,Good
36843,1558.0,496.0,1,70,0,1,Good
36844,1548.0,492.0,1,70,0,1,Good
36845,190.53660414718664,422.60150706781803,0,69,0,0,Good
36846,190.53660414718664,422.60150706781803,0,69,0,0,Good
36847,114.0,427.0,0,67,1,1,Good
36848,80.0,426.0,0,67,1,1,Good
36849,85.0,0.0,0,64,0,1,Good
36850,87.0,0.0,0,64,0,1,Good
36851,237.0,0.0,0,63,1,1,Good
36852,230.0,0.0,0,63,1,1,Good
36853,348.0,0.0,0,63,0,1,Good
36854,313.0,0.0,0,63,0,1,Good
36855,24.0,1565.0,0,62,1,1,Good
36856,16.0,1619.0,0,62,1,1,Good
36857,190.53660414718664,422.60150706781803,0,62,1,1,Good
36858,190.53660414718664,422.60150706781803,0,62,1,1,Good
36859,0.0,0.0,0,62,1,1,Good
36860,0.0,0.0,0,62,1,1,Good
36861,4.0,0.0,0,58,0,1,Good
36862,6.0,0.0,0,58,0,1,Good
36863,190.53660414718664,422.60150706781803,0,57,1,1,Good
36864,190.53660414718664,422.60150706781803,0,57,1,1,Good
36865,116.0,1605.0,0,57,1,1,Good
36866,119.0,1595.0,0,57,1,1,Good
36867,155.0,0.0,0,57,0,1,Good
36868,162.0,0.0,0,57,0,1,Good
36869,0.0,0.0,0,56,1,1,Good
36870,0.0,0.0,0,56,1,1,Good
36871,0.0,0.0,0,55,0,1,Good
36872,0.0,0.0,0,55,0,1,Good
36873,32.0,0.0,0,54,0,1,Good
36874,30.0,0.0,0,54,0,1,Good
36875,21.0,0.0,0,53,1,1,Good
36876,14.0,0.0,0,53,1,1,Good
36877,715.0,0.0,0,53,1,1,Good
36878,776.0,0.0,0,53,1,1,Good
36879,143.0,0.0,0,52,0,1,Good
36880,147.0,0.0,0,52,0,1,Good
36881,190.53660414718664,422.60150706781803,0,51,1,1,Good
36882,190.53660414718664,422.60150706781803,0,51,1,1,Good
36883,26.0,0.0,0,51,0,1,Good
36884,24.0,0.0,0,51,0,1,Good
36885,222.0,0.0,0,51,0,1,Good
36886,225.0,0.0,0,51,0,1,Good
36887,190.53660414718664,422.60150706781803,0,49,0,1,Good
36888,190.53660414718664,422.60150706781803,0,49,0,1,Good
36889,45.0,2599.0,0,48,0,1,Good
36890,40.0,2590.0,0,48,0,1,Good
36891,190.53660414718664,422.60150706781803,0,46,1,1,Good
36892,190.53660414718664,422.60150706781803,0,46,1,1,Good
36893,0.0,0.0,0,45,1,1,Good
36894,0.0,0.0,0,45,1,1,Good
