TID_ID	BK_SB1_SELSKAP_ID	KUNDE_ID	INSKUDD	UTLAN	LANGTIDSOVERVAKET_FLG	PURRING_ANTALL_12MND	LO_MEDLEM_FLG	FAM_VOKSNE_ANT	FAM_BARN_ANT	ANT_INNLOGGINGER_MOBILBANK	ANT_INNLOGGINGER_NETTBANK	LONNSOMHET_PER_MND
20190329	2096	14308	0	0	0	NULL	1	NULL	NULL	0	0	NULL
20190329	2096	20245	0	0	0	NULL	0	1	2	2	0	NULL
20190329	2096	752	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	1666	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190329	2096	10933	0	0	0	NULL	0	NULL	NULL	0	0	NULL
20190430	2096	3411	NULL	NULL	0	NULL	1	2	0	NULL	NULL	NULL
20190430	2096	7984	NULL	NULL	0	NULL	1	NULL	NULL	NULL	NULL	NULL
20190430	2096	19035	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	3094	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	11898	NULL	NULL	0	NULL	0	NULL	NULL	0	0	NULL
20190329	2096	7328	NULL	NULL	0	NULL	0	NULL	NULL	0	0	NULL
20190430	2096	11984	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190430	2096	17469	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	8839	NULL	NULL	0	NULL	0	NULL	NULL	0	0	NULL
20190329	2096	7408	0	0	0	NULL	0	2	1	0	0	NULL
20190329	2096	19236	NULL	NULL	0	NULL	0	2	0	0	0	NULL
20190329	2096	5556	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	596	NULL	NULL	0	NULL	1	NULL	NULL	NULL	NULL	NULL
20190329	2096	18072	NULL	NULL	0	NULL	0	NULL	NULL	0	2	NULL
20190329	2096	4289	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	12045	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190430	2096	17914	NULL	NULL	0	NULL	1	NULL	NULL	NULL	NULL	NULL
20190329	2096	16679	NULL	NULL	0	NULL	0	2	2	NULL	NULL	NULL
20190430	2096	5107	NULL	NULL	0	NULL	0	NULL	NULL	0	14	NULL
20190329	2096	2904	0	0	0	NULL	0	NULL	NULL	0	0	NULL
20190329	2096	8377	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190430	2096	8087	NULL	NULL	0	NULL	0	2	0	0	0	NULL
20190430	2096	9831	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190430	2096	13208	NULL	NULL	0	0	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	10012	0	0	0	NULL	1	2	1	NULL	NULL	NULL
20190329	2096	20397	0	0	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	10278	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	16819	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	10196	0	0	0	NULL	0	NULL	NULL	0	0	NULL
20190329	2096	1703	0	0	0	NULL	0	NULL	NULL	0	0	NULL
20190329	2096	13917	0	0	0	NULL	0	2	2	NULL	NULL	NULL
20190430	2096	12682	NULL	NULL	0	0	0	NULL	NULL	0	0	NULL
20190430	2096	4267	NULL	NULL	0	NULL	0	NULL	NULL	0	0	NULL
20190430	2096	3151	0	0	0	NULL	0	NULL	NULL	0	0	NULL
20190329	2096	12328	0	0	0	NULL	1	NULL	NULL	NULL	NULL	NULL
20190430	2096	9106	NULL	NULL	0	NULL	1	2	0	NULL	NULL	NULL
20190430	2096	3696	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	3179	0	0	0	NULL	0	2	0	10	0	NULL
20190430	2096	6450	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190329	2096	3702	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190430	2096	5837	NULL	NULL	0	NULL	0	1	1	1	0	NULL
20190329	2096	9859	0	0	0	NULL	1	2	0	0	0	NULL
20190430	2096	12806	NULL	NULL	0	NULL	0	2	3	NULL	NULL	NULL
20190430	2096	5111	NULL	NULL	0	NULL	0	2	2	NULL	NULL	NULL
20190329	2096	5396	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	16921	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	6879	0	0	0	NULL	1	2	1	0	0	NULL
20190430	2096	5054	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	2722	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190329	2096	17294	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	5442	0	0	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	3913	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190329	2096	4581	0	0	0	NULL	0	NULL	NULL	0	0	NULL
20190430	2096	12383	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190430	2096	16901	0	0	0	NULL	0	2	0	NULL	NULL	NULL
20190329	2096	12610	0	0	0	NULL	0	NULL	NULL	0	1	NULL
20190430	2096	19522	0	0	0	NULL	0	2	1	NULL	NULL	NULL
20190430	2096	11144	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	13032	0	0	0	NULL	0	NULL	NULL	0	0	NULL
20190430	2096	17226	NULL	NULL	0	NULL	1	NULL	NULL	NULL	NULL	NULL
20190329	2096	14346	0	0	0	NULL	0	2	0	NULL	NULL	NULL
20190329	2096	15739	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190430	2096	18587	NULL	NULL	0	NULL	1	2	0	NULL	NULL	NULL
20190329	2096	11018	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	14687	NULL	NULL	0	NULL	0	2	1	NULL	NULL	NULL
20190430	2096	1058	0	0	0	NULL	0	NULL	NULL	2	0	NULL
20190430	2096	8470	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190430	2096	8782	0	0	0	NULL	0	NULL	NULL	0	3	NULL
20190430	2096	14340	NULL	NULL	0	NULL	1	NULL	NULL	NULL	NULL	NULL
20190329	2096	18397	0	0	0	NULL	0	2	2	NULL	NULL	NULL
20190430	2096	15168	NULL	NULL	0	NULL	0	NULL	NULL	0	0	NULL
20190329	2096	12544	NULL	NULL	0	NULL	0	NULL	NULL	0	0	NULL
20190329	2096	10629	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190430	2096	14684	NULL	NULL	0	NULL	1	NULL	NULL	0	0	NULL
20190430	2096	17056	0	0	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	6578	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	18930	0	0	0	NULL	0	NULL	NULL	0	0	NULL
20190430	2096	13582	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	17882	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	5400	0	0	0	NULL	0	NULL	NULL	27	0	NULL
20190329	2096	12334	0	0	0	0	0	2	0	NULL	NULL	NULL
20190329	2096	2685	0	0	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	20071	0	0	0	NULL	0	NULL	NULL	0	0	NULL
20190430	2096	7836	0	0	0	NULL	1	2	0	NULL	NULL	NULL
20190329	2096	20788	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	5283	NULL	NULL	0	NULL	0	NULL	NULL	0	0	NULL
20190329	2096	15609	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	18140	0	0	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	19374	NULL	NULL	0	NULL	0	2	0	0	0	NULL
20190430	2096	5607	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	879	0	0	0	NULL	0	NULL	NULL	0	0	NULL
20190430	2096	17456	0	0	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	6774	NULL	NULL	0	NULL	0	2	0	0	0	NULL
20190430	2096	4349	0	0	0	NULL	0	NULL	NULL	0	0	NULL
20190329	2096	7133	0	0	0	NULL	0	NULL	NULL	0	0	NULL
20190329	2096	19972	0	0	0	NULL	0	2	2	0	0	NULL
20190430	2096	17875	0	0	0	3	0	2	1	0	0	NULL
20190430	2096	2879	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	1472	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	19298	97	0	0	NULL	0	1	1	13	0	95
20190430	2096	19252	456	0	0	NULL	0	NULL	NULL	NULL	NULL	744
20190430	2096	18228	3	464	0	0	0	2	0	27	3	794
20190430	2096	18112	2796	0	0	NULL	0	NULL	NULL	0	0	2890
20190329	2096	4665	251	552	0	NULL	0	NULL	NULL	0	1	1291
20190430	2096	13171	22	0	0	NULL	0	2	2	NULL	NULL	23
20190430	2096	12395	114	0	0	NULL	0	2	1	6	0	232
20190430	2096	13564	2	1079	0	0	0	NULL	NULL	92	3	1199
20190430	2096	4018	25	2489	0	0	0	2	2	0	1	1577
20190430	2096	15673	57	0	0	NULL	0	2	0	0	1	102
20190430	2096	12933	6	0	0	NULL	1	NULL	NULL	0	4	12
20190430	2096	11988	1260	0	0	NULL	0	2	0	0	15	1251
20190430	2096	7559	40	1237	0	NULL	0	1	2	54	0	1708
20190329	2096	14698	22	0	0	NULL	0	2	1	0	0	-22
20190329	2096	16792	103	0	0	NULL	1	NULL	NULL	56	0	587
20190329	2096	19787	21	5919	0	6	0	1	2	0	2	3790
20190329	2096	15696	0	0	0	NULL	0	NULL	NULL	0	0	0
20190430	2096	10579	449	0	0	NULL	0	NULL	NULL	27	0	835
20190329	2096	4498	129	762	0	0	0	2	0	13	2	1726
20190329	2096	16875	198	4242	0	NULL	0	2	0	78	0	2566
20190329	2096	16100	0	1212	0	0	1	2	0	12	0	2349
20190329	2096	18865	53	0	0	NULL	0	NULL	NULL	NULL	NULL	92
20190430	2096	14049	464	0	0	NULL	1	2	0	2	0	675
20190430	2096	7102	2	876	0	0	1	2	1	0	5	403
20190329	2096	20334	433	0	0	NULL	0	NULL	NULL	NULL	NULL	786
20190329	2096	15847	0	0	0	NULL	0	NULL	NULL	NULL	NULL	21
20190329	2096	8056	105	0	0	NULL	0	2	0	8	4	614
20190329	2096	19850	71	2265	0	0	0	NULL	NULL	15	0	1739
20190329	2096	7351	19	0	0	NULL	0	NULL	NULL	NULL	NULL	47
20190329	2096	11356	24	0	0	NULL	0	NULL	NULL	0	0	38
20190430	2096	12509	340	0	0	NULL	0	NULL	NULL	22	0	576
20190430	2096	3379	45	0	0	NULL	0	NULL	NULL	NULL	NULL	134
20190430	2096	699	110	1331	0	0	0	2	1	49	1	1256
20190430	2096	17467	29	1182	0	NULL	1	NULL	NULL	34	0	100
20190430	2096	7220	578	563	0	0	1	2	0	0	2	1892
20190329	2096	10750	12	3057	0	0	0	NULL	NULL	7	0	1903
20190430	2096	8072	22	0	0	NULL	1	NULL	NULL	58	1	52
20190329	2096	17812	24	3105	0	NULL	1	1	1	40	1	1646
20190430	2096	9052	3380	0	0	NULL	0	2	2	0	3	5629
20190430	2096	16459	0	0	0	NULL	0	NULL	NULL	NULL	NULL	0
20190430	2096	18847	10409	0	0	NULL	0	2	0	NULL	NULL	3785
20190430	2096	3965	34	0	0	NULL	0	NULL	NULL	8	0	72
20190329	2096	12407	233	0	0	NULL	0	NULL	NULL	33	2	177
20190430	2096	16273	30	2261	0	1	0	1	1	0	1	1532
20190329	2096	11607	291	2338	0	NULL	1	2	0	11	12	1534
20190329	2096	578	16	286	0	NULL	0	NULL	NULL	0	21	712
20190430	2096	2769	0	3125	0	NULL	0	NULL	NULL	9	6	-82
20190430	2096	10394	7	0	0	NULL	0	2	2	0	1	14
20190430	2096	17702	13	4019	0	0	1	2	2	27	2	3438
20190329	2096	3417	10	2246	0	NULL	0	NULL	NULL	34	4	2783
20190430	2096	20449	6	0	0	NULL	1	NULL	NULL	112	0	-7
20190329	2096	5957	6	4141	0	NULL	0	2	2	38	10	1227
20190329	2096	12673	0	0	0	NULL	0	NULL	NULL	NULL	NULL	2
20190329	2096	3793	30	0	0	NULL	0	1	1	27	1	170
20190329	2096	9702	425	0	0	NULL	0	NULL	NULL	0	0	686
20190430	2096	11347	18	42	0	NULL	0	NULL	NULL	11	1	335
20190329	2096	216	NULL	NULL	0	NULL	1	2	0	NULL	NULL	10
20190430	2096	17823	4	0	0	NULL	0	NULL	NULL	0	0	7
20190430	2096	2798	250	0	0	NULL	0	NULL	NULL	0	0	469
20190430	2096	20563	11	0	0	NULL	0	NULL	NULL	NULL	NULL	120
20190329	2096	18686	0	0	0	NULL	0	2	1	3	0	0
20190430	2096	17146	208	0	0	NULL	0	NULL	NULL	NULL	NULL	327
20190430	2096	6526	15	0	0	NULL	0	NULL	NULL	0	4	51
20190430	2096	7656	2433	552	0	NULL	1	2	0	26	1	4100
20190329	2096	19474	130	0	0	NULL	0	2	0	11	3	308
20190430	2096	2866	176	1047	0	0	1	2	0	0	0	1361
20190430	2096	19723	0	0	0	NULL	0	NULL	NULL	NULL	NULL	0
20190329	2096	14583	263	0	0	0	1	2	0	101	0	774
20190329	2096	17147	155	611	0	NULL	0	NULL	NULL	NULL	NULL	911
20190430	2096	5048	0	0	0	NULL	0	NULL	NULL	0	8	83
20190430	2096	6657	6	0	0	NULL	0	2	2	68	5	48
20190329	2096	12197	NULL	NULL	0	NULL	0	1	1	NULL	NULL	NULL
20190430	2096	17882	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	17785	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190329	2096	8160	NULL	NULL	0	NULL	1	2	1	NULL	NULL	NULL
20190430	2096	4345	0	0	0	NULL	0	2	1	0	0	NULL
20190329	2096	2612	NULL	NULL	0	NULL	0	NULL	NULL	0	0	NULL
20190329	2096	16366	0	0	0	NULL	0	NULL	NULL	0	6	NULL
20190329	2096	3646	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	19020	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	12334	0	0	0	0	0	2	0	0	2	NULL
20190329	2096	1078	0	0	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	15065	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	4270	0	0	0	NULL	0	2	0	NULL	NULL	NULL
20190329	2096	20430	0	0	0	NULL	0	NULL	NULL	0	0	NULL
20190329	2096	19749	0	0	0	NULL	0	NULL	NULL	0	0	NULL
20190430	2096	6749	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	19666	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	11998	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190430	2096	19559	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190329	2096	16093	NULL	NULL	0	NULL	0	2	3	NULL	NULL	NULL
20190430	2096	14651	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190329	2096	13684	0	0	0	NULL	1	NULL	NULL	0	0	NULL
20190329	2096	12408	0	0	0	NULL	0	2	1	0	0	NULL
20190430	2096	4798	0	0	0	NULL	0	2	0	0	2	NULL
20190430	2096	15758	0	0	0	NULL	0	NULL	NULL	0	0	NULL
20190430	2096	20830	0	0	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	5962	NULL	NULL	0	NULL	1	1	1	NULL	NULL	NULL
20190430	2096	13432	NULL	NULL	0	NULL	0	NULL	NULL	0	0	NULL
20190329	2096	16728	0	0	0	0	1	2	0	NULL	NULL	NULL
20190430	2096	13145	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190329	2096	3583	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	12592	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190430	2096	13607	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190329	2096	17758	0	0	0	NULL	0	NULL	NULL	0	1	NULL
20190329	2096	10011	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	3041	0	0	0	NULL	0	NULL	NULL	0	1	NULL
20190329	2096	18821	0	0	0	NULL	0	NULL	NULL	0	0	NULL
20190329	2096	14162	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	3237	0	0	0	NULL	1	2	1	0	0	NULL
20190329	2096	15278	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	17363	0	0	0	0	0	NULL	NULL	0	0	NULL
20190430	2096	20240	0	0	0	NULL	0	2	0	NULL	NULL	NULL
20190329	2096	14337	0	0	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	2765	0	0	0	NULL	0	NULL	NULL	0	0	NULL
20190329	2096	10804	0	0	0	NULL	1	NULL	NULL	0	0	NULL
20190329	2096	10090	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	4367	0	0	0	NULL	1	NULL	NULL	NULL	NULL	NULL
20190430	2096	2651	0	0	0	NULL	0	NULL	NULL	0	7	NULL
20190430	2096	18553	0	0	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	5421	NULL	NULL	0	NULL	0	NULL	NULL	0	0	NULL
20190430	2096	8025	0	0	0	NULL	0	NULL	NULL	0	0	NULL
20190430	2096	9549	0	0	0	NULL	0	NULL	NULL	0	0	NULL
20190329	2096	6153	NULL	NULL	0	NULL	0	2	2	NULL	NULL	NULL
20190430	2096	8567	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190430	2096	16425	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	11882	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190329	2096	15926	NULL	NULL	0	NULL	0	2	3	NULL	NULL	NULL
20190329	2096	17041	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190329	2096	20501	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	17597	0	0	0	NULL	0	NULL	NULL	0	0	NULL
20190329	2096	8784	NULL	NULL	0	NULL	1	NULL	NULL	NULL	NULL	NULL
20190430	2096	529	NULL	NULL	0	NULL	0	NULL	NULL	0	17	NULL
20190430	2096	1404	NULL	NULL	0	NULL	0	2	0	0	0	NULL
20190329	2096	8480	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	11791	NULL	NULL	0	NULL	1	NULL	NULL	NULL	NULL	NULL
20190329	2096	20846	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	24	0	0	0	NULL	0	2	0	0	0	NULL
20190329	2096	12809	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	8339	0	0	0	NULL	0	2	2	0	0	NULL
20190430	2096	13808	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190430	2096	14415	0	0	0	NULL	0	2	0	0	0	NULL
20190329	2096	17686	0	0	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	14454	NULL	NULL	0	NULL	0	2	2	NULL	NULL	NULL
20190430	2096	14956	0	0	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	15365	0	0	0	NULL	0	2	1	NULL	NULL	NULL
20190430	2096	5312	0	0	0	NULL	0	2	0	0	0	NULL
20190430	2096	35	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	4720	NULL	NULL	0	NULL	0	NULL	NULL	0	0	NULL
20190430	2096	1625	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	13240	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	15620	NULL	NULL	0	NULL	0	NULL	NULL	0	0	NULL
20190430	2096	645	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	6834	0	0	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	19950	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	7613	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	19688	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	13462	0	0	0	NULL	0	NULL	NULL	0	1	NULL
20190329	2096	12401	0	0	0	NULL	0	1	1	3	0	NULL
20190430	2096	1687	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	14882	NULL	NULL	0	NULL	0	2	1	NULL	NULL	NULL
20190329	2096	7458	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190430	2096	17016	NULL	NULL	0	NULL	0	NULL	NULL	0	1	NULL
20190329	2096	8385	NULL	NULL	0	NULL	0	NULL	NULL	0	25	NULL
20190430	2096	12171	NULL	NULL	0	NULL	1	2	0	0	0	NULL
20190430	2096	10757	0	0	0	NULL	0	NULL	NULL	0	0	NULL
20190430	2096	10107	0	0	0	NULL	0	NULL	NULL	0	0	NULL
20190329	2096	2287	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	9033	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190430	2096	3893	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190329	2096	11952	0	0	0	NULL	0	NULL	NULL	0	0	NULL
20190329	2096	10177	0	0	0	NULL	0	NULL	NULL	0	0	NULL
20190430	2096	7784	0	0	0	NULL	0	2	1	0	0	NULL
20190329	2096	15528	0	0	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	7846	0	0	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	13895	NULL	NULL	0	NULL	0	2	0	46	0	NULL
20190329	2096	18374	NULL	NULL	0	NULL	0	2	2	NULL	NULL	NULL
20190430	2096	7901	NULL	NULL	0	NULL	1	1	2	0	0	NULL
20190430	2096	16647	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	18370	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190329	2096	1102	0	0	0	NULL	0	NULL	NULL	0	0	NULL
20190329	2096	4982	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	12746	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	16561	0	0	0	NULL	0	2	1	0	0	NULL
20190430	2096	13560	NULL	NULL	0	NULL	1	NULL	NULL	NULL	NULL	NULL
20190430	2096	13290	NULL	NULL	0	NULL	0	2	0	0	35	NULL
20190430	2096	19463	NULL	NULL	0	NULL	1	NULL	NULL	2	4	NULL
20190329	2096	19301	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	11596	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190430	2096	15156	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190329	2096	2202	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	18548	0	0	0	NULL	1	NULL	NULL	0	0	NULL
20190329	2096	2274	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190329	2096	11119	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	17930	0	0	0	NULL	0	NULL	NULL	0	0	NULL
20190329	2096	20312	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	5775	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	2207	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	17809	0	0	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	5047	NULL	NULL	0	0	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	13735	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190329	2096	6688	0	0	0	NULL	0	NULL	NULL	0	0	NULL
20190329	2096	6028	0	0	0	NULL	0	2	0	2	2	NULL
20190329	2096	1205	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	4390	NULL	NULL	0	NULL	0	2	1	NULL	NULL	NULL
20190430	2096	5525	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190430	2096	9903	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	19058	0	0	0	NULL	0	NULL	NULL	0	0	NULL
20190329	2096	6420	0	0	0	NULL	1	2	0	0	0	NULL
20190430	2096	14016	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	16914	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	10567	0	0	0	0	0	2	0	0	0	NULL
20190430	2096	6174	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	16775	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	18040	NULL	NULL	0	NULL	0	NULL	NULL	0	0	NULL
20190329	2096	12805	0	0	0	NULL	0	2	2	NULL	NULL	NULL
20190329	2096	13554	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	9345	0	0	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	6913	0	0	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	17280	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	13294	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190329	2096	8244	0	0	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190430	2096	9379	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	8549	NULL	NULL	0	NULL	0	NULL	NULL	0	1	NULL
20190430	2096	5668	NULL	NULL	0	NULL	1	2	0	0	0	NULL
20190430	2096	9957	0	0	0	NULL	0	2	0	NULL	NULL	NULL
20190329	2096	3298	NULL	NULL	0	NULL	1	NULL	NULL	NULL	NULL	NULL
20190329	2096	16987	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	12156	0	0	0	NULL	0	NULL	NULL	0	0	NULL
20190329	2096	19262	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190430	2096	14231	0	0	0	NULL	0	NULL	NULL	0	49	NULL
20190430	2096	12590	NULL	NULL	0	NULL	0	NULL	NULL	0	4	NULL
20190430	2096	8282	0	0	0	NULL	0	NULL	NULL	9	9	NULL
20190329	2096	2557	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190430	2096	13793	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190329	2096	15917	NULL	NULL	0	NULL	0	NULL	NULL	NULL	NULL	NULL
20190329	2096	5980	0	0	0	0	0	NULL	NULL	0	0	NULL
20190329	2096	12611	0	0	0	NULL	1	NULL	NULL	NULL	NULL	NULL
20190329	2096	6655	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
20190329	2096	10138	NULL	NULL	0	NULL	0	2	0	NULL	NULL	NULL
